Target_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
TMUE_0000001255.1,1425.69845386692,2.30329072069537,0.30354718221353,2.76688194113725e-15,5.69436410820151e-14
TMUE_0000001292.1,676.008137992591,1.07485580962761,0.367302429888233,0.000921840244920592,0.00389565204982167
TMUE_0000001323.1,1113.52112359149,1.58850420760466,0.24541603171576,1.50229958813887e-11,2.18195029190996e-10
TMUE_0000001348.1,67.1352857709056,1.22185288440632,0.349957628688775,9.84657372211236e-05,0.000526082727665549
TMUE_0000001353.1,345.589924358125,1.43143116188587,0.505871405856812,0.000677043952862789,0.00296700735824304
TMUE_0000001462.1,123.227997832611,1.353614288007,0.512728276552791,0.00132029512381547,0.00536403438133467
TMUE_0000001478.1,1889.19428872074,5.1215192233638,0.343890306882795,1.35785925996657e-51,1.43798194875003e-49
TMUE_0000001479.1,34.6020685596533,1.11178191277541,0.424055205589333,0.00211461822314821,0.00815995656524205
TMUE_0000001481.1,436.75542650211,1.15597615101471,0.405060644467475,0.00100465911462803,0.00421114125872002
TMUE_0000001495.1,1039.86612378529,3.88398450636489,0.258671522433257,1.99767607973551e-52,2.14394887188258e-50
TMUE_0000001496.1,2688.40056445719,1.12886340625952,0.41383560165708,0.00159945791310511,0.0063608384701477
TMUE_0000001535.1,1643.1188805543,1.22172579404151,0.309148059098521,1.76182912156189e-05,0.000110224606740596
TMUE_0000001570.1,120.558963061848,1.01300509265903,0.351096900077304,0.00112173671951289,0.00464466387408873
TMUE_0000001575.1,174.704044258707,2.6362677294462,0.44114687421732,1.46320220828393e-10,1.90693288611803e-09
TMUE_0000001584.1,3170.06063751485,2.5009314677717,0.223318572576885,3.16358183898409e-30,1.56621786957259e-28
TMUE_0000001606.1,3443.12648480784,1.16443610140479,0.195657628585472,7.03514524121508e-10,8.39544832479629e-09
TMUE_0000001607.2,50.3394934557181,10.563362911931,3.7835322534548,6.22986649142339e-06,4.21768819070074e-05
TMUE_0000001658.1,85.8731416562137,1.28298377097252,0.457973857005309,0.000942104920702063,0.00397498675117327
TMUE_0000001662.1,58.3010634146631,2.02497629225022,0.73266906239396,0.000427260553298132,0.00197181053615885
TMUE_0000001671.1,268.626673676571,1.13811612692763,0.166290373006082,2.2204730550225e-12,3.52607593077108e-11
TMUE_0000001673.1,393.029603642015,1.01441556575755,0.230539022542785,3.48314616897602e-06,2.44938392207984e-05
TMUE_0000001677.1,341.867574104032,1.49649685600935,0.354714131230362,3.83492779042586e-06,2.6767494673374e-05
TMUE_0000001708.1,3086.23891868738,1.99920307001386,0.29663290875492,1.67501739264984e-12,2.71379970880077e-11
TMUE_0000001717.1,445.614478018532,1.12128343116558,0.247171267936666,1.52392088636865e-06,1.14247627257014e-05
TMUE_0000001736.1,185.088575908008,1.20107001390715,0.312829768022007,2.7859149004909e-05,0.000167984785723039
TMUE_0000001755.1,9520.46437315457,2.04976813243861,0.268773710521955,2.57377767253542e-15,5.31747787616459e-14
TMUE_0000001837.1,862.296208740183,1.23666303640738,0.206209105395837,4.56348359515364e-10,5.53677285053883e-09
TMUE_0000001849.1,12.8107895742727,3.47076579121786,1.48002145166552,0.000567881699485427,0.00253588278594568
TMUE_0000001885.1,1060.85060926186,1.42155382384812,0.235017343762714,2.67513316342661e-10,3.33162417572858e-09
TMUE_0000001897.1,280.174614217312,2.57768006014705,0.281808175860417,5.13279839284955e-21,1.55746829411873e-19
TMUE_0000001904.1,1543.82393016769,4.27478025763809,0.295822406305225,9.56206498062402e-49,9.21126392199752e-47
TMUE_0000001915.1,68.6680931801386,2.26135603882641,0.695514788807992,8.13703241057789e-05,0.000442883884538976
TMUE_0000001919.1,339.482776229647,1.06837760517252,0.335125287549442,0.00039722168549459,0.00184919125844075
TMUE_0000001947.1,146.497236448054,1.85550447134594,0.398523750101682,3.49815771887452e-07,2.91349167096471e-06
TMUE_0000001952.1,252.455525907858,1.70520284628881,0.471453210966619,3.63977884864684e-05,0.000214615426138317
TMUE_0000001968.1,128.387850758997,1.01669911923781,0.278989099016453,8.26085103778293e-05,0.000449164464281492
TMUE_0000001979.1,365.137605571669,1.82550695166811,0.228763068980188,1.6901917826706e-16,3.88331275814448e-15
TMUE_0000001994.1,141.633061460632,1.88364667404587,0.280671018318846,2.36217492591107e-12,3.72520110850531e-11
TMUE_0000001999.1,3223.68718259457,1.57263270882113,0.272696606235954,1.33747842638844e-09,1.53867751916385e-08
TMUE_0000002083.1,376.476061019686,1.10614024777854,0.322141749214071,0.000156410054250083,0.000798325304025881
TMUE_0000002186.1,48.3246057071657,2.98266840220013,0.632460743891423,1.63706758771183e-07,1.43600371887548e-06
TMUE_0000002228.1,805.655143898616,1.29447648750305,0.271313806676413,3.58154072864134e-07,2.97674423309305e-06
TMUE_0000002247.1,969.467385395718,2.38106406732879,0.17085236897072,2.90024347365298e-45,2.41551007224921e-43
TMUE_0000002288.1,225.018314370648,1.15892147670767,0.365078174204276,0.00035531578787196,0.00167705276383132
TMUE_0000002319.1,142.462401033172,1.02521745552676,0.268046275613203,4.04176053950807e-05,0.000234939268583328
TMUE_0000002429.1,4113.92597195084,1.80215973626842,0.178526645936059,7.88114832227054e-25,2.93770262987012e-23
TMUE_0000002455.1,75.1876383396695,1.468646512693,0.39295151431488,2.98010651585397e-05,0.000178482708970116
TMUE_0000002461.1,635.266006446998,2.38992643776062,0.310469759750675,1.04548237371944e-15,2.22910781841969e-14
TMUE_0000002462.1,7021.10124295797,3.13073023058305,0.299814130107195,1.03840561048178e-26,4.32425628052451e-25
TMUE_0000002477.1,299.197589400219,1.06626398845666,0.345624130606379,0.000543857292794768,0.00244292751940481
TMUE_0000002478.1,6929.39800601678,1.102685457316,0.293938160099671,4.81996023961116e-05,0.000276357060565156
TMUE_1000002543.1,17.0272546357667,2.79991586042956,1.05156193233642,0.000365478155859836,0.00171842434294462
TMUE_1000002626.1,10526.5324621373,1.00738419147664,0.133811480907391,1.77383070391843e-14,3.41750925136862e-13
TMUE_1000002747.1,1564.28861973645,1.39183812087337,0.151847707295938,9.96481627416361e-21,2.9673627009339e-19
TMUE_1000002748.1,2939.88870055395,2.15880332607412,0.241890280238144,3.21858066291531e-20,9.22371386750516e-19
TMUE_1000002753.1,169.387982062973,1.18795000100824,0.317369332936073,4.3390419235547e-05,0.000250942565640373
TMUE_1000002758.1,53.048029571867,1.4187393560579,0.496487475512434,0.000658300313615613,0.00289518160479298
TMUE_1000002796.1,1881.71135368992,1.68241761578032,0.0876117833873205,4.13278159909898e-83,1.01672785463372e-80
TMUE_1000002813.1,190.086412036259,1.53150696919147,0.233738117056929,8.46911378837335e-12,1.25981021944073e-10
TMUE_1000002822.1,198.42183416692,1.03952034233997,0.311023014498679,0.000232913876939861,0.00113969577911423
TMUE_1000002824.1,19139.6495478308,1.13310538050277,0.109179189975082,9.23103695697328e-26,3.62686761619066e-24
TMUE_1000002841.1,173.694114833184,1.98723037063152,0.400304124649407,6.053209608561e-08,5.62226355178174e-07
TMUE_1000002845.1,1121.50221955261,1.97286308544276,0.268811777948778,2.54431470381929e-14,4.83208271125586e-13
TMUE_1000002850.1,207.023824251178,1.82012168905705,0.344920778765415,1.71544977045529e-08,1.71234439946008e-07
TMUE_1000002852.1,2989.62345491392,1.33598584403342,0.177337775317541,1.10575959542531e-14,2.16428417263723e-13
TMUE_1000002858.1,88.4020684381249,1.16512740998748,0.300900649686848,2.79711255444463e-05,0.000168596407305406
TMUE_1000002901.1,30.1011277925725,2.85369187355435,0.532751513491946,7.74540777298938e-09,8.1270876442174e-08
TMUE_1000002922.1,151.094152078066,1.07974006006861,0.378097405284044,0.00108447744483573,0.00449620918339853
TMUE_1000002928.1,175.245314909693,1.23900228887286,0.22894551697641,1.44040398310265e-08,1.44689486506521e-07
TMUE_1000002944.2,378.684608543866,2.68988504909688,0.324934616712138,7.83010051550452e-18,1.99698783641839e-16
TMUE_1000002964.1,145.109260218449,1.04003118128491,0.259677400104298,1.76349452041118e-05,0.000110285650668342
TMUE_1000002970.1,111.37079822825,1.57241903366771,0.68523290412568,0.00230674018930671,0.00882888520038382
TMUE_1000003033.1,565.335928542004,2.06449314708841,0.3014857199434,8.7995153645454e-13,1.46271361948488e-11
TMUE_1000003043.1,385.656120729683,1.97499173354166,0.297845511691035,3.82956852908843e-12,5.93973136262397e-11
TMUE_1000003048.1,247.228946924331,1.04741491470684,0.336755527650816,0.000527827098717128,0.0023789411317885
TMUE_1000003062.1,3799.47197068198,1.7024897451191,0.148022648573565,2.13435077037088e-31,1.10812997301951e-29
TMUE_1000003097.1,95.0711796716485,1.84733874843824,0.344281706994137,8.53368495455043e-09,8.89583807745866e-08
TMUE_1000003112.1,346.10926325086,1.01020516748016,0.159201087207267,7.76581010941036e-11,1.0435552055427e-09
TMUE_1000003116.1,356.409734765227,1.26085925283201,0.196457447049761,2.87552773517085e-11,4.06206395875592e-10
TMUE_1000003117.1,504.818792021357,2.46489616247112,0.135638463490618,7.17250823396045e-75,1.28871437268833e-72
TMUE_1000003118.1,6094.94933662596,1.21112114638463,0.0890047861204056,9.44519001989535e-43,7.22670017263859e-41
TMUE_1000003127.1,42.7831667025283,3.54728835920652,0.641705474413695,2.12159165087749e-09,2.382469950083e-08
TMUE_1000003135.1,211.99560421712,1.25499737265789,0.215251556118135,1.18231436267666e-09,1.36903613132241e-08
TMUE_1000003136.1,32874.4354707262,1.81320528411068,0.125591677515454,4.47361989591078e-48,4.18348864067306e-46
TMUE_1000003145.1,281.756202396816,1.06235020284826,0.25353459254965,8.37213101687415e-06,5.53446660152272e-05
TMUE_1000003146.1,1909.03265429973,1.17676896436866,0.213981000878829,9.81489089436758e-09,1.01062408430027e-07
TMUE_1000003152.1,300.274512143307,1.09019473157725,0.336133261539944,0.000313058217675444,0.00149347075144631
TMUE_1000003154.1,361.646910835735,1.92172206515735,0.252748564967344,3.71682694177693e-15,7.53305191710455e-14
TMUE_1000003158.1,3152.93869710742,1.2094129151488,0.360479406728381,0.000181173189457484,0.00091076405929413
TMUE_1000003194.1,1668.0463835327,1.42921122590923,0.11750377736773,1.01032081155328e-34,5.749480461761e-33
TMUE_1000003203.1,162.078195450022,2.34330015003642,0.404892065823282,6.074830620999e-10,7.3094519533781e-09
TMUE_1000003204.1,805.660008722001,1.8390926732319,0.261888019758284,2.71972823088316e-13,4.70683702814423e-12
TMUE_1000003241.1,971.800940652851,1.08737508923101,0.212247366065366,8.64004307375656e-08,7.83236557780279e-07
TMUE_1000003271.1,628.398566694567,1.14478473352279,0.217800919092666,3.97217631855063e-08,3.78176330357425e-07
TMUE_1000003285.1,212.975027931542,1.26170258629693,0.221898772111738,3.18192760999714e-09,3.49946385223275e-08
TMUE_1000003292.1,91.1297465243176,1.72052272676039,0.71182267981389,0.00143052209925414,0.00575918401036578
TMUE_1000003314.1,1338.80966452386,1.0082025089007,0.25548443815758,2.54068441760296e-05,0.000154186279020452
TMUE_1000003330.1,23.4216027741269,2.01585869541882,0.833354944778594,0.00106986734536335,0.00444601058204401
TMUE_1000003352.1,1478.18809279476,1.56724031146825,0.157204834127422,3.32666666501098e-24,1.19543205933012e-22
TMUE_1000003368.1,55.362962384869,1.33427145231664,0.374463889681754,6.42060051344281e-05,0.000357144534457039
TMUE_1000003372.1,75.4072598775453,1.43859729201686,0.328360661928508,2.24710782156394e-06,1.63631608263338e-05
TMUE_1000003432.1,2872.93566424609,1.00083420784942,0.109919081066319,3.09206088581818e-20,8.89301180307886e-19
TMUE_1000003441.1,3033.27626396193,1.3819325789477,0.0818697460048409,1.38221603281401e-64,1.97348362327936e-62
TMUE_1000003457.1,646.017500020943,1.04899522464757,0.164550510950801,6.10448939996586e-11,8.29370348299525e-10
TMUE_1000003458.1,2513.40737205598,1.03882002054005,0.116653812216687,1.78577848104233e-19,4.94055081147887e-18
TMUE_1000003477.1,88.1509704371016,1.66762222996896,0.444228584552987,2.26722335422597e-05,0.000138802330235174
TMUE_1000003521.1,293.543853914112,1.22213977468193,0.203213568120367,4.49445387020709e-10,5.45716111150202e-09
TMUE_1000003535.4,62.5086930659646,2.93868798493779,0.788531003504315,1.05182944911352e-05,6.82068317955161e-05
TMUE_1000003561.1,1265.13752725645,1.27097999167317,0.161711199568401,8.32570009258426e-16,1.79187443042416e-14
TMUE_1000003566.1,164.170619448084,1.43969055897167,0.413084480754122,7.88725315433412e-05,0.000431787282406562
TMUE_1000003581.1,586.344629345072,1.09381849550853,0.178924681574129,2.92965354536442e-10,3.62601314581443e-09
TMUE_1000003604.1,3155.96664471668,1.3365262851439,0.221853720382274,3.44459111655444e-10,4.23919658254355e-09
TMUE_1000003615.2,2337.06540811113,1.21482846038157,0.174163384397469,6.9269208285491e-13,1.15866517750344e-11
TMUE_1000003615.3,1648.46259521645,1.35280828411752,0.304283159466639,1.74926154076124e-06,1.29802511825118e-05
TMUE_1000003617.3,226.982484452106,1.56026286509566,0.44494824690878,5.9799498091304e-05,0.000335511284687291
TMUE_1000003618.1,71.9932308862341,1.00650847169826,0.383319379920908,0.00242854639418439,0.00924420028312368
TMUE_1000003630.1,553.466942256811,1.28642779601107,0.149812684034317,1.9520741788579e-18,5.10059120818899e-17
TMUE_1000003652.1,1016.98892499432,1.0377559522488,0.10647184268366,6.97092429845321e-23,2.35173102229041e-21
TMUE_1000003656.1,384.363237958985,1.44300380781082,0.384733134276663,2.92001153044646e-05,0.000175211648718084
TMUE_1000003690.1,831.787010403001,1.15705821068676,0.349369843623354,0.00022133271606604,0.0010893602531893
TMUE_1000003724.1,1372.88344045318,1.63239805159026,0.317200290672622,3.81882082467135e-08,3.64360165914794e-07
TMUE_1000003734.1,15371.9654327947,1.88272281398278,0.294731027636773,2.68894579051919e-11,3.81196206881138e-10
TMUE_1000003753.1,1206.01655096756,1.05356852513162,0.238119761814109,2.89493872400501e-06,2.06296636076489e-05
TMUE_1000003769.1,679.248257941284,1.18908647116228,0.147391541226663,1.94078921232692e-16,4.43359432775996e-15
TMUE_1000003779.1,71.4674513321792,1.83693651214815,0.435377122566056,2.67102634181685e-06,1.91965762840419e-05
TMUE_1000003797.1,6994.14819645254,4.20677103587244,0.263790737102073,2.1037054384189e-58,2.69122829326053e-56
TMUE_1000003800.1,6694.02792195535,2.42580442044348,0.0925076060186679,7.12267458684795e-153,1.03544263016623e-149
TMUE_1000003826.1,171.389645432021,1.92245047494557,0.901241012788487,0.00208803428540722,0.00807100707226174
TMUE_1000003851.1,16500.1688005087,1.51994067922399,0.280058207293119,1.76556286336268e-08,1.75875675024561e-07
TMUE_1000003866.1,1013.52555742023,3.69447961472621,0.268306896339571,2.3545948843034e-44,1.92103708137223e-42
TMUE_1000003873.2,3324.89472458057,5.24881468604047,0.531364117170106,2.40265807140013e-24,8.71940788897708e-23
TMUE_1000003881.1,58.9157285127242,2.32893405155278,0.391584856943075,2.42035744377724e-10,3.03560281438759e-09
TMUE_1000003912.1,2962.22608064257,1.30764110891729,0.214155594442346,2.1857150576286e-10,2.77394995924912e-09
